Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,Result
BDCQ.SF3QQCA,2020.06,1425.643,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,8553.858
BDCQ.SF3QQCA,2020.09,1554.786,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,9328.716
BDCQ.SF3QQCA,2020.12,1576.166,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,9456.996
BDCQ.SF3QQCA,2021.03,1589.705,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,9538.23
BDCQ.SF3QQCA,2021.06,1665.867,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,9995.202
BDCQ.SF3QQCA,2021.09,1700.265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,10201.59
BDCQ.SF3QQCA,2021.12,1797.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,10782.042000000001
BDCQ.SF3QQCA,2022.03,1755.275,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,10531.650000000001
BDCQ.SF3QQCA,2022.06,1842.661,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,11055.966
BDCQ.SF3QQCA,2022.09,1843.464,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,11060.784
BDCQ.SF3QQCA,2022.12,1898.954,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,11393.724
BDCQ.SF3QQCA,2023.03,1914.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,11484.288
BDCQ.SF3QQCA,2023.06,1996.623,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,11979.738000000001
BDCQ.SF3QQCA,2023.09,2080.804,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,12484.824
BDCQ.SF3QQCA,2023.12,2135.794,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,12814.764
BDCQ.SF3QQCA,2024.03,2191.702,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,13150.212000000001
BDCQ.SF3QQCA,2024.06,2180.044,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,13080.264
BDCQ.SF3QQCA,2024.09,2194.014,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,,13164.084
BDCQ.SF3RS1CA,2016.06,212.253,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1273.518
BDCQ.SF3RS1CA,2016.09,229.148,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1374.888
BDCQ.SF3RS1CA,2016.12,236.607,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1419.642
BDCQ.SF3RS1CA,2017.03,226.131,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1356.786
BDCQ.SF3RS1CA,2017.06,225.956,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1355.7359999999999
BDCQ.SF3RS1CA,2017.09,238.498,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1430.9879999999998
BDCQ.SF3RS1CA,2017.12,265.367,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1592.2020000000002
BDCQ.SF3RS1CA,2018.03,233.579,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1401.4740000000002
BDCQ.SF3RS1CA,2018.06,262.946,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1577.6760000000002
BDCQ.SF3RS1CA,2018.09,256.954,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1541.7240000000002
BDCQ.SF3RS1CA,2018.12,261.24,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1567.44
BDCQ.SF3RS1CA,2019.03,252.591,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1515.546
BDCQ.SF3RS1CA,2019.06,235.091,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1410.546
BDCQ.SF3RS1CA,2019.09,258.554,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1551.3239999999998
BDCQ.SF3RS1CA,2019.12,265.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1591.77
BDCQ.SF3RS1CA,2020.03,242.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1452.9360000000001
BDCQ.SF3RS1CA,2020.06,224.629,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1347.774
BDCQ.SF3RS1CA,2020.09,225.973,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1355.8380000000002
BDCQ.SF3RS1CA,2020.12,259.497,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1556.982
BDCQ.SF3RS1CA,2021.03,230.691,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1384.146
BDCQ.SF3RS1CA,2021.06,249.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1495.254
BDCQ.SF3RS1CA,2021.09,266.739,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1600.4339999999997
BDCQ.SF3RS1CA,2021.12,246.949,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1481.694
BDCQ.SF3RS1CA,2022.03,221.661,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1329.966
BDCQ.SF3RS1CA,2022.06,252.412,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1514.472
BDCQ.SF3RS1CA,2022.09,286.359,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1718.154
BDCQ.SF3RS1CA,2022.12,290.073,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1740.4379999999999
BDCQ.SF3RS1CA,2023.03,285.558,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1713.348
BDCQ.SF3RS1CA,2023.06,299.154,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1794.924
BDCQ.SF3RS1CA,2023.09,327.187,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1963.122
BDCQ.SF3RS1CA,2023.12,329.979,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1979.8739999999998
BDCQ.SF3RS1CA,2024.03,309.832,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1858.992
BDCQ.SF3RS1CA,2024.06,304.755,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1828.53
BDCQ.SF3RS1CA,2024.09,329.657,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,,1977.942
BDCQ.SF3RS2CA,2016.06,543.971,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3263.826
BDCQ.SF3RS2CA,2016.09,555.555,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3333.33
BDCQ.SF3RS2CA,2016.12,576.009,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3456.054
BDCQ.SF3RS2CA,2017.03,572.088,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3432.528
BDCQ.SF3RS2CA,2017.06,602.769,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3616.614
BDCQ.SF3RS2CA,2017.09,589.218,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3535.308
BDCQ.SF3RS2CA,2017.12,621.571,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3729.4260000000004
BDCQ.SF3RS2CA,2018.03,600.876,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3605.256
BDCQ.SF3RS2CA,2018.06,616.361,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3698.166
BDCQ.SF3RS2CA,2018.09,630.25,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3781.5
BDCQ.SF3RS2CA,2018.12,660.894,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3965.364
BDCQ.SF3RS2CA,2019.03,625.673,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3754.038
BDCQ.SF3RS2CA,2019.06,640.613,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3843.6780000000003
BDCQ.SF3RS2CA,2019.09,662.181,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3973.0860000000002
BDCQ.SF3RS2CA,2019.12,718.3,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,4309.799999999999
BDCQ.SF3RS2CA,2020.03,659.362,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3956.1719999999996
BDCQ.SF3RS2CA,2020.06,630.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,3781.9739999999997
BDCQ.SF3RS2CA,2020.09,702.893,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,4217.358
BDCQ.SF3RS2CA,2020.12,720.563,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,4323.378
BDCQ.SF3RS2CA,2021.03,711.075,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,4266.450000000001
BDCQ.SF3RS2CA,2021.06,744.623,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,4467.738
BDCQ.SF3RS2CA,2021.09,750.217,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,4501.302
BDCQ.SF3RS2CA,2021.12,792.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,4756.278
BDCQ.SF3RS2CA,2022.03,779.173,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,4675.0380000000005
BDCQ.SF3RS2CA,2022.06,801.125,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,4806.75
BDCQ.SF3RS2CA,2022.09,833.773,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,5002.638
BDCQ.SF3RS2CA,2022.12,845.662,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,5073.972
BDCQ.SF3RS2CA,2023.03,837.342,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,5024.052
BDCQ.SF3RS2CA,2023.06,872.858,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,5237.147999999999
BDCQ.SF3RS2CA,2023.09,884.402,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Other Services,Current prices,Unadjusted,,5306.412
